mgi_symbol,ensembl_gene_id,entrezgene_id,gene_biotype,chromosome_name,start_position,end_position
Clca3a2,ENSMUSG00000028262,80797,protein_coding,3,144502320,144525255
Fbxw10,ENSMUSG00000090173,213980,protein_coding,11,62737895,62768291
Clca3b,ENSMUSG00000037033,229927,protein_coding,3,144528384,144555118
Gdpgp1,ENSMUSG00000050973,269952,protein_coding,7,79882613,79891809
Kcnab1,ENSMUSG00000027827,16497,protein_coding,3,64856617,65285644
Abcg5,ENSMUSG00000040505,27409,protein_coding,17,84965662,84990439
Myom3,ENSMUSG00000037139,242702,protein_coding,4,135487026,135542875
Clca4a,ENSMUSG00000068547,99663,protein_coding,3,144658241,144680806
Kl,ENSMUSG00000058488,16591,protein_coding,5,150876072,150917282
Gpr132,ENSMUSG00000021298,56696,protein_coding,12,112814493,112831848
Cpne6,ENSMUSG00000022212,12891,protein_coding,14,55747902,55754888
Sost,ENSMUSG00000001494,74499,protein_coding,11,101853284,101857841
Clca1,ENSMUSG00000028255,23844,protein_coding,3,144709578,144738537
Abcg8,ENSMUSG00000024254,67470,protein_coding,17,84983730,85007761
Olig1,ENSMUSG00000046160,50914,protein_coding,16,91066660,91068821
Gpr137c,ENSMUSG00000049092,70713,protein_coding,14,45457174,45520182
Col6a3,ENSMUSG00000048126,12835,protein_coding,1,90693645,90771693
Tex22,ENSMUSG00000012211,75671,protein_coding,12,113038122,113052537
Sebox,ENSMUSG00000001103,18292,protein_coding,11,78394273,78395907
Kctd14,ENSMUSG00000051727,233529,protein_coding,7,97100530,97108764
Plekha6,ENSMUSG00000041757,240753,protein_coding,1,133091948,133231173
Gpr37,ENSMUSG00000039904,14763,protein_coding,6,25665877,25690728
Cd3g,ENSMUSG00000002033,12502,protein_coding,9,44880870,44891729
Slc5a2,ENSMUSG00000030781,246787,protein_coding,7,127864829,127871602
Cryba4,ENSMUSG00000066975,12959,protein_coding,5,112394359,112400384
Sptbn2,ENSMUSG00000067889,20743,protein_coding,19,4761195,4802388
D13Ertd608e,ENSMUSG00000095514,,protein_coding,13,120297542,120308106
Slc3a1,ENSMUSG00000024131,20532,protein_coding,17,85335804,85371664
Emx1,ENSMUSG00000033726,13796,protein_coding,6,85164420,85181444
Gprin3,ENSMUSG00000045441,243385,protein_coding,6,59324211,59403279
Gm10767,ENSMUSG00000074826,100038538,protein_coding,13,67052978,67057300
Nr1i2,ENSMUSG00000022809,18171,protein_coding,16,38068685,38115186
Ky,ENSMUSG00000035606,16716,protein_coding,9,102382949,102423438
Popdc2,ENSMUSG00000022803,64082,protein_coding,16,38182571,38198578
Zfp455,ENSMUSG00000051037,218311,protein_coding,13,67342570,67357362
Fbxw15,ENSMUSG00000074060,382105,protein_coding,9,109381670,109397330
G0s2,ENSMUSG00000009633,14373,protein_coding,1,192954469,192955525
Jaml,ENSMUSG00000048534,270152,protein_coding,9,44990481,45019832
Nlrp4e,ENSMUSG00000045693,446099,protein_coding,7,23000617,23061702
Camk1g,ENSMUSG00000016179,215303,protein_coding,1,193028654,193052606
Nim1k,ENSMUSG00000095930,245269,protein_coding,13,120171630,120217418
Entpd5,ENSMUSG00000021236,12499,protein_coding,12,84420631,84455803
Scn4b,ENSMUSG00000046480,399548,protein_coding,9,45049693,45065450
Rab9b,ENSMUSG00000043463,319642,protein_coding,X,135758896,135769504
Bbof1,ENSMUSG00000057265,72873,protein_coding,12,84455845,84489661
Vsx2,ENSMUSG00000021239,12677,protein_coding,12,84616536,84642231
Pyy,ENSMUSG00000017311,217212,protein_coding,11,101997502,101998658
Nags,ENSMUSG00000048217,217214,protein_coding,11,102036339,102040303
Tmprss4,ENSMUSG00000032091,214523,protein_coding,9,45084024,45115390
Cd36,ENSMUSG00000002944,12491,protein_coding,5,17986688,18093799
E2f2,ENSMUSG00000018983,242705,protein_coding,4,135899705,135923368
Rhox12,ENSMUSG00000071766,382282,protein_coding,X,37192954,37199784
Cldn23,ENSMUSG00000055976,71908,protein_coding,8,36291866,36293713
Golga7b,ENSMUSG00000042532,71146,protein_coding,19,42236013,42258787
Neurl3,ENSMUSG00000047180,214854,protein_coding,1,36303678,36313760
Il10ra,ENSMUSG00000032089,16154,protein_coding,9,45165135,45180447
Hectd3,ENSMUSG00000046861,76608,protein_coding,4,116852514,116862474
Tmprss13,ENSMUSG00000037129,214531,protein_coding,9,45230398,45258879
Malrd1,ENSMUSG00000075520,102635496,protein_coding,2,15531290,16260366
Cldn5,ENSMUSG00000041378,12741,protein_coding,16,18595597,18597012
Cldn34d,ENSMUSG00000079525,74987,protein_coding,X,75626214,75646530
Cldn34c1,ENSMUSG00000079450,73061,protein_coding,X,122013192,122098492
Msr1,ENSMUSG00000025044,20288,protein_coding,8,40034726,40095714
Crmp1,ENSMUSG00000029121,12933,protein_coding,5,37399284,37449477
Cypt3,ENSMUSG00000048573,69361,protein_coding,X,152341589,152342425
Nxf7,ENSMUSG00000031410,170722,protein_coding,X,134480304,134499526
Kcnma1,ENSMUSG00000063142,16531,protein_coding,14,23339499,24064559
Ctsm,ENSMUSG00000074871,64139,protein_coding,13,61683557,61689653
Grid2,ENSMUSG00000071424,14804,protein_coding,6,63232860,64681307
Slc26a3,ENSMUSG00000001225,13487,protein_coding,12,31440870,31523916
Slc26a8,ENSMUSG00000036196,224661,protein_coding,17,28856757,28909207
Atoh1,ENSMUSG00000073043,11921,protein_coding,6,64706109,64708229
Dynlt4,ENSMUSG00000047671,242646,protein_coding,4,116983991,116985935
Ksr1,ENSMUSG00000018334,16706,protein_coding,11,78904266,79037233
Upk1b,ENSMUSG00000049436,22268,protein_coding,16,38593546,38620690
Sez6l,ENSMUSG00000058153,56747,protein_coding,5,112567017,112725051
Cd46,ENSMUSG00000016493,17221,protein_coding,1,194719134,194774557
Tceal6,ENSMUSG00000031409,66104,protein_coding,X,134109436,134111436
Lmcd1,ENSMUSG00000057604,30937,protein_coding,6,112250719,112307386
Cd53,ENSMUSG00000040747,12508,protein_coding,3,106667237,106697465
Dnai3,ENSMUSG00000043020,242253,protein_coding,3,145746281,145813885
Oxtr,ENSMUSG00000049112,18430,protein_coding,6,112450644,112466904
Ypel1,ENSMUSG00000022773,106369,protein_coding,16,16887560,16904909
Pirt,ENSMUSG00000048070,193003,protein_coding,11,66802807,66820702
Tmem220,ENSMUSG00000050270,338369,protein_coding,11,66915980,66926138
Gm35339,ENSMUSG00000109179,102638882,protein_coding,15,76238632,76249401
Gm29394,ENSMUSG00000022362,,protein_coding,15,57891639,57939821
Zhx1,ENSMUSG00000022361,22770,protein_coding,15,57910399,57939937
Kazald1,ENSMUSG00000025213,107250,protein_coding,19,45063680,45067728
Ppp1r3c,ENSMUSG00000067279,53412,protein_coding,19,36709131,36714053
Zbtb46,ENSMUSG00000027583,72147,protein_coding,2,181029555,181101219
Gucy2c,ENSMUSG00000042638,14917,protein_coding,6,136674282,136758763
Kcnn3,ENSMUSG00000000794,140493,protein_coding,3,89427471,89582439
Wnt8b,ENSMUSG00000036961,22423,protein_coding,19,44481911,44502712
Mcoln2,ENSMUSG00000011008,68279,protein_coding,3,145855588,145901268
Abhd16b,ENSMUSG00000055882,241850,protein_coding,2,181134999,181136773
Anxa13,ENSMUSG00000055114,69787,protein_coding,15,58204867,58261093
Tex46,ENSMUSG00000036921,67663,protein_coding,4,136337748,136340537
Tmem53,ENSMUSG00000048772,68777,protein_coding,4,117109148,117125779
Rimbp3,ENSMUSG00000071636,239731,protein_coding,16,17026467,17031846
Hic2,ENSMUSG00000050240,58180,protein_coding,16,17051436,17081294
Tmem191,ENSMUSG00000055692,224019,protein_coding,16,17093941,17101093
Lpar3,ENSMUSG00000036832,65086,protein_coding,3,145926718,145991941
H4c16,ENSMUSG00000096010,320332,protein_coding,6,136778551,136781413
Hpgds,ENSMUSG00000029919,54486,protein_coding,6,65094277,65121892
Baalc,ENSMUSG00000022296,118452,protein_coding,15,38740784,38816307
Ms4a15,ENSMUSG00000067571,545279,protein_coding,19,10955671,10970614
Nat8,ENSMUSG00000030004,68396,protein_coding,6,85807370,85809064
Ms4a18,ENSMUSG00000094584,76002,protein_coding,19,10974389,10995395
Qrfprl,ENSMUSG00000029917,243407,protein_coding,6,65358089,65435134
Ms4a8a,ENSMUSG00000024730,64381,protein_coding,19,11044835,11058466
Hsf4,ENSMUSG00000033249,26386,protein_coding,8,105996433,106002477
Spata31d1d,ENSMUSG00000043986,238663,protein_coding,13,59873739,59879566
1700014D04Rik,ENSMUSG00000051054,102638268,protein_coding,13,59888656,59894566
Npb,ENSMUSG00000044034,208990,protein_coding,11,120499303,120499919
Ccdc152,ENSMUSG00000091119,100039139,protein_coding,15,3309552,3333008
Ms4a5,ENSMUSG00000054523,269063,protein_coding,19,11250602,11261237
Tmprss6,ENSMUSG00000016942,71753,protein_coding,15,78323867,78352834
Ephb2,ENSMUSG00000028664,13844,protein_coding,4,136374850,136563299
Ptprh,ENSMUSG00000035429,545902,protein_coding,7,4551611,4607040
Paqr5,ENSMUSG00000032278,74090,protein_coding,9,61860763,61934138
Lrrc4,ENSMUSG00000049939,192198,protein_coding,6,28661830,28831746
Ndnf,ENSMUSG00000049001,68169,protein_coding,6,65648574,65689310
C1qc,ENSMUSG00000036896,12262,protein_coding,4,136617115,136620376
Epha8,ENSMUSG00000028661,13842,protein_coding,4,136656730,136684127
Sstr3,ENSMUSG00000044933,20607,protein_coding,15,78421208,78428885
Eps8l3,ENSMUSG00000040600,99662,protein_coding,3,107784545,107800216
Uox,ENSMUSG00000028186,22262,protein_coding,3,146276181,146338060
Pnpla1,ENSMUSG00000043286,433091,protein_coding,17,29077385,29109283
Coro2b,ENSMUSG00000041729,235431,protein_coding,9,62326774,62444326
Kctd19,ENSMUSG00000051648,279499,protein_coding,8,106109439,106140134
Gm550,ENSMUSG00000117666,225852,protein_coding,19,6144449,6148271
1700013G24Rik,ENSMUSG00000041399,69380,protein_coding,4,137180595,137182772
Lrrc36,ENSMUSG00000054320,270091,protein_coding,8,106140203,106190718
Gm960,ENSMUSG00000071691,381196,protein_coding,19,4675762,4748696
Hoxc12,ENSMUSG00000050328,15421,protein_coding,15,102845192,102847044
Inhca,ENSMUSG00000033688,71775,protein_coding,9,103127720,103182281
Tm9sf5,ENSMUSG00000079584,245423,protein_coding,X,56454514,56534127
Grk3,ENSMUSG00000042249,320129,protein_coding,5,113058348,113163657
Vmn1r32,ENSMUSG00000062905,171188,protein_coding,6,66529164,66537080
Ly6i,ENSMUSG00000022586,57248,protein_coding,15,74851383,74855279
Rsad2,ENSMUSG00000020641,58185,protein_coding,12,26492745,26506451
Vmn1r34,ENSMUSG00000091012,546901,protein_coding,6,66612920,66620863
Cers1,ENSMUSG00000087408,14559,protein_coding,8,70768425,70784242
Adcy10,ENSMUSG00000026567,271639,protein_coding,1,165312752,165404343
Bend2,ENSMUSG00000108981,,protein_coding,X,160070452,160149248
Rai2,ENSMUSG00000043518,24004,protein_coding,X,160500065,160562492
Figla,ENSMUSG00000030001,26910,protein_coding,6,85993153,85997978
Npas4,ENSMUSG00000045903,225872,protein_coding,19,5034383,5040344
Cyp2j12,ENSMUSG00000081225,242546,protein_coding,4,95987555,96029389
Tnik,ENSMUSG00000027692,665113,protein_coding,3,28317363,28730007
Eif1ad12,ENSMUSG00000113805,,protein_coding,12,87532731,87542857
Eif1ad3,ENSMUSG00000072905,100039042,protein_coding,12,87840842,87844629
Cyp2j9,ENSMUSG00000015224,74519,protein_coding,4,96456666,96479815
Ankdd1b,ENSMUSG00000047117,271144,protein_coding,13,96552642,96607775
Ptpro,ENSMUSG00000030223,19277,protein_coding,6,137229317,137440231
Allc,ENSMUSG00000020636,94041,protein_coding,12,28603754,28632522
Tmem150b,ENSMUSG00000046456,330460,protein_coding,7,4709831,4728248
Cpne5,ENSMUSG00000024008,240058,protein_coding,17,29374530,29457141
Rcsd1,ENSMUSG00000040723,226594,protein_coding,1,165474085,165537326
Creg1,ENSMUSG00000040713,433375,protein_coding,1,165591315,165602877
Iqcn,ENSMUSG00000110622,637079,protein_coding,8,71156106,71170299
Tescl,ENSMUSG00000055826,69301,protein_coding,7,24032507,24033361
1700020N15Rik,ENSMUSG00000059690,,protein_coding,X,68988906,68989584
Dmtf1l,ENSMUSG00000058670,237029,protein_coding,X,125720085,125723491
Kmt5c,ENSMUSG00000059851,232811,protein_coding,7,4743114,4750513
C1qtnf6,ENSMUSG00000022440,72709,protein_coding,15,78407546,78415616
4933428M09Rik,ENSMUSG00000042525,71248,protein_coding,X,138079977,138081758
Leap2,ENSMUSG00000036216,259301,protein_coding,11,53313008,53313997
Spata31,ENSMUSG00000056223,78124,protein_coding,13,65065220,65071008
Prss47,ENSMUSG00000090658,218304,protein_coding,13,65192420,65200574
Gdf9,ENSMUSG00000018238,14566,protein_coding,11,53321850,53328731
Nlrp4f,ENSMUSG00000032999,97895,protein_coding,13,65324925,65353791
Ccdc42,ENSMUSG00000045915,276920,protein_coding,11,68477847,68488792
Sowaha,ENSMUSG00000044352,237761,protein_coding,11,53367400,53371101
Ccdc184,ENSMUSG00000029875,239650,protein_coding,15,98065039,98068015
Or10ad1,ENSMUSG00000090129,634104,protein_coding,15,98104852,98118937
Or10ad1b,ENSMUSG00000059460,629524,protein_coding,15,98122189,98132331
Add2,ENSMUSG00000030000,11519,protein_coding,6,86005663,86101391
Tssk4,ENSMUSG00000007591,71099,protein_coding,14,55887641,55889996
Sun2,ENSMUSG00000042524,223697,protein_coding,15,79608271,79626737
Gpr35,ENSMUSG00000026271,64095,protein_coding,1,92878587,92914113
Pnma1,ENSMUSG00000054383,70481,protein_coding,12,84192905,84195263
Gm1527,ENSMUSG00000074655,385263,protein_coding,3,28946766,28980873
Mdga1,ENSMUSG00000043557,74762,protein_coding,17,30046923,30189061
Pinlyp,ENSMUSG00000011632,641361,protein_coding,7,24241083,24245543
Tmem221,ENSMUSG00000043664,434325,protein_coding,8,72006882,72011515
Mpl,ENSMUSG00000006389,17480,protein_coding,4,118299612,118314710
Syt2,ENSMUSG00000026452,20980,protein_coding,1,134574415,134690331
Pnma3,ENSMUSG00000046287,245468,protein_coding,X,72108393,72111797
Xlr4a,ENSMUSG00000079845,434794,protein_coding,X,72117951,72126084
Xlr3a,ENSMUSG00000057836,22445,protein_coding,X,72129899,72140701
Atp6v1fnb,ENSMUSG00000090685,668210,protein_coding,6,29471436,29473464
Catsperg2,ENSMUSG00000049123,76718,protein_coding,7,29396644,29426457
Xlr5b,ENSMUSG00000072479,627081,protein_coding,X,72192402,72202478
Xlr3b,ENSMUSG00000073125,574437,protein_coding,X,72235813,72246536
Xlr4b,ENSMUSG00000067768,27083,protein_coding,X,72257939,72266059
Ltb4r1,ENSMUSG00000046908,16995,protein_coding,14,56003419,56005951
Xlr4c,ENSMUSG00000031362,72891,protein_coding,X,72277294,72286736
Zscan2,ENSMUSG00000038797,22691,protein_coding,7,80510668,80526285
Xlr3c,ENSMUSG00000058147,22446,protein_coding,X,72298146,72308996
Cybb,ENSMUSG00000015340,13058,protein_coding,X,9301491,9354010
Or13p4,ENSMUSG00000043383,258708,protein_coding,4,118544683,118549953
Cbln3,ENSMUSG00000040380,56410,protein_coding,14,56116370,56121849
Gm614,ENSMUSG00000090141,245536,protein_coding,X,100304982,100307598
Il2rg,ENSMUSG00000031304,16186,protein_coding,X,100307984,100311861
Myo7a,ENSMUSG00000030761,17921,protein_coding,7,97700267,97768731
Abcc12,ENSMUSG00000036872,244562,protein_coding,8,87208889,87307315
Gzmb,ENSMUSG00000015437,14939,protein_coding,14,56496295,56499717
Tmem132b,ENSMUSG00000070498,208151,protein_coding,5,125608838,125869647
Cbr2,ENSMUSG00000025150,12409,protein_coding,11,120620315,120622940
Chrna1,ENSMUSG00000027107,11435,protein_coding,2,73393559,73410682
Pde3a,ENSMUSG00000041741,54611,protein_coding,6,141194995,141453174
Glp1r,ENSMUSG00000024027,14652,protein_coding,17,31120791,31159765
Pth2r,ENSMUSG00000025946,213527,protein_coding,1,65321215,65428403
Umodl1,ENSMUSG00000054134,52020,protein_coding,17,31173614,31229684
Rarb,ENSMUSG00000017491,218772,protein_coding,14,5650540,6038924
Ano7,ENSMUSG00000034107,404545,protein_coding,1,93301652,93332025
Cd177,ENSMUSG00000052212,68891,protein_coding,7,24443408,24459736
Ccdc146,ENSMUSG00000064280,75172,protein_coding,5,21497959,21629675
Cpne4,ENSMUSG00000032564,74020,protein_coding,9,104424485,104911743
Itgb1bp2,ENSMUSG00000031312,26549,protein_coding,X,100492694,100497147
Duox2,ENSMUSG00000068452,214593,protein_coding,2,122109728,122128930
Tff2,ENSMUSG00000024028,21785,protein_coding,17,31360023,31363256
Duoxa2,ENSMUSG00000027225,66811,protein_coding,2,122129381,122133366
Lypd4,ENSMUSG00000062732,232973,protein_coding,7,24564045,24569366
Rnf222,ENSMUSG00000046490,320040,protein_coding,11,68779379,68786603
Ermap,ENSMUSG00000028644,27028,protein_coding,4,119032654,119047208
Slc7a14,ENSMUSG00000069072,241919,protein_coding,3,31257007,31364527
Omp,ENSMUSG00000074006,18378,protein_coding,7,97792566,97794709
Arhgap25,ENSMUSG00000030047,232201,protein_coding,6,87435527,87510241
Tmprss11d,ENSMUSG00000061259,231382,protein_coding,5,86450076,86521279
Kcnmb2,ENSMUSG00000037610,72413,protein_coding,3,31956656,32254329
Kank4,ENSMUSG00000035407,242553,protein_coding,4,98643135,98705774
Slc6a11,ENSMUSG00000030307,243616,protein_coding,6,114108202,114226913
Lrrc24,ENSMUSG00000033707,378937,protein_coding,15,76599476,76606373
Tmprss11f,ENSMUSG00000048764,243083,protein_coding,5,86669757,86780283
Gata1,ENSMUSG00000031162,14460,protein_coding,X,7825499,7844310
Pde8a,ENSMUSG00000025584,18584,protein_coding,7,80863344,80984281
Kcne1l,ENSMUSG00000090122,66240,protein_coding,X,141087748,141089290
Phf21b,ENSMUSG00000016624,271305,protein_coding,15,84669582,84740250
Kif17,ENSMUSG00000028758,16559,protein_coding,4,137977746,138029278
Nek11,ENSMUSG00000035032,208583,protein_coding,9,105039355,105272723
Rgs5,ENSMUSG00000026678,19737,protein_coding,1,169483070,169523382
Vmn1r58,ENSMUSG00000078808,81014,protein_coding,7,5404680,5416395
Vmn1r59,ENSMUSG00000117744,404284,protein_coding,7,5453207,5459773
Fam43b,ENSMUSG00000078235,625638,protein_coding,4,138121403,138123839
Asic2,ENSMUSG00000020704,11418,protein_coding,11,80770995,81859283
Rsph14,ENSMUSG00000009070,71236,protein_coding,10,74793309,74868418
Spin2f,ENSMUSG00000095754,108168466,protein_coding,X,30904539,30906390
Tex16,ENSMUSG00000034555,,protein_coding,X,110920704,111037023
Tmem132e,ENSMUSG00000020701,270893,protein_coding,11,82279726,82337158
Ddn,ENSMUSG00000059213,13199,protein_coding,15,98701658,98707371
Elavl3,ENSMUSG00000003410,15571,protein_coding,9,21926301,21963319
Cldn19,ENSMUSG00000066058,242653,protein_coding,4,119112611,119119635
Rnf186,ENSMUSG00000070661,66825,protein_coding,4,138694423,138695676
Unc80,ENSMUSG00000055567,329178,protein_coding,1,66507526,66738307
Lrrc75b,ENSMUSG00000046807,192734,protein_coding,10,75385957,75396164
Gm3854,ENSMUSG00000109398,100416477,protein_coding,7,6346758,6358955
Cryaa,ENSMUSG00000024041,12954,protein_coding,17,31896781,31900707
Megf11,ENSMUSG00000036466,214058,protein_coding,9,64292908,64616487
Dao,ENSMUSG00000042096,13142,protein_coding,5,114141764,114163743
Slc26a5,ENSMUSG00000029015,80979,protein_coding,5,22015653,22070602
Smim17,ENSMUSG00000093536,100042450,protein_coding,7,6401714,6435092
Olfm3,ENSMUSG00000027965,229759,protein_coding,3,114697727,114919371
Or2bd2,ENSMUSG00000090824,257882,protein_coding,7,6441687,6445160
Elfn2,ENSMUSG00000043460,207393,protein_coding,15,78551531,78602971
Or6z1,ENSMUSG00000093877,258915,protein_coding,7,6502792,6511747
Higd1b,ENSMUSG00000020928,75689,protein_coding,11,102726675,102728866
Sectm1a,ENSMUSG00000025165,209588,protein_coding,11,120958233,120972046
Ugt2a3,ENSMUSG00000035780,72094,protein_coding,5,87472831,87485054
Rimbp2,ENSMUSG00000029420,231760,protein_coding,5,128834855,129030550
Retn,ENSMUSG00000012705,57264,protein_coding,8,3705770,3710110
Mcemp1,ENSMUSG00000013974,69189,protein_coding,8,3715754,3719259
Or2t1,ENSMUSG00000072707,18330,protein_coding,14,8137972,8146935
Derl3,ENSMUSG00000009092,70377,protein_coding,10,75729247,75731775
Usp30,ENSMUSG00000029592,100756,protein_coding,5,114203522,114262781
Cdhr18,ENSMUSG00000084902,238939,protein_coding,14,8555285,8655145
Cfap20dc,ENSMUSG00000021747,74430,protein_coding,14,13803533,14038581
Fam3d,ENSMUSG00000021749,18300,protein_coding,14,14091019,14120836
Rasal3,ENSMUSG00000052142,320484,protein_coding,17,32609633,32622557
Acox2,ENSMUSG00000021751,93732,protein_coding,14,14210420,14244262
Zfp408,ENSMUSG00000075040,381410,protein_coding,2,91474014,91480136
Sult1b1,ENSMUSG00000029269,56362,protein_coding,5,87661198,87686054
Sult1d1,ENSMUSG00000029273,53315,protein_coding,5,87702504,87716886
Cela1,ENSMUSG00000023031,109901,protein_coding,15,100572302,100585802
Cyp4f37,ENSMUSG00000062464,677156,protein_coding,17,32840283,32855158
Wfdc1,ENSMUSG00000023336,67866,protein_coding,8,120393104,120414961
Galnt6,ENSMUSG00000037280,207839,protein_coding,15,100589694,100627257
Cyp4f40,ENSMUSG00000090700,631304,protein_coding,17,32877874,32895888
Cyp4f15,ENSMUSG00000073424,106648,protein_coding,17,32904601,32922326
2610028H24Rik,ENSMUSG00000009114,76964,protein_coding,10,76284915,76296944
Gm3453,ENSMUSG00000090643,,protein_coding,14,16490636,16499029
Hnf4g,ENSMUSG00000017688,30942,protein_coding,3,3573084,3724860
Acvrl1,ENSMUSG00000000530,11482,protein_coding,15,101026403,101043217
Ftcd,ENSMUSG00000001155,14317,protein_coding,10,76411482,76426172
Rorc,ENSMUSG00000028150,19885,protein_coding,3,94280101,94305583
Zcchc24,ENSMUSG00000055538,71918,protein_coding,14,25712066,25769463
6430548M08Rik,ENSMUSG00000031824,234797,protein_coding,8,120840891,120892045
Smim41,ENSMUSG00000075408,77717,protein_coding,15,101191113,101195307
Cibar2,ENSMUSG00000042269,436062,protein_coding,8,120893136,120904205
Riiad1,ENSMUSG00000028139,66353,protein_coding,3,94372290,94387648
Krt88,ENSMUSG00000063971,66322,protein_coding,15,101345625,101351788
Igdcc3,ENSMUSG00000032394,19289,protein_coding,9,65048471,65093154
Csn1s1,ENSMUSG00000070702,12990,protein_coding,5,87814067,87830437
Slfn8,ENSMUSG00000035208,276950,protein_coding,11,82892984,82911636
Guca2a,ENSMUSG00000023247,14915,protein_coding,4,119494901,119496668
Ak4,ENSMUSG00000028527,11639,protein_coding,4,101276474,101324192
Edn2,ENSMUSG00000028635,13615,protein_coding,4,120018403,120024557
Guca1b,ENSMUSG00000023979,107477,protein_coding,17,47696318,47703892
Cilp,ENSMUSG00000042254,214425,protein_coding,9,65172462,65187887
Bmper,ENSMUSG00000031963,73230,protein_coding,9,23134372,23396496
Gad2,ENSMUSG00000026787,14417,protein_coding,2,22512217,22583886
Apbb1ip,ENSMUSG00000026786,54519,protein_coding,2,22664106,22765665
Plxna4,ENSMUSG00000029765,243743,protein_coding,6,32121203,32565127
Prickle4,ENSMUSG00000096549,381104,protein_coding,17,47999442,48005661
Frs3,ENSMUSG00000023266,107971,protein_coding,17,47999955,48015211
Tspear,ENSMUSG00000069581,252974,protein_coding,10,77522403,77722855
Trpm2,ENSMUSG00000009292,28240,protein_coding,10,77743556,77806397
Trim40,ENSMUSG00000073399,195359,protein_coding,17,37192490,37201015
Trim31,ENSMUSG00000058063,224762,protein_coding,17,37209010,37221106
2410137M14Rik,ENSMUSG00000064308,76797,protein_coding,17,37288593,37292129
Rasl12,ENSMUSG00000041696,70784,protein_coding,9,65305788,65322135
Slfn4,ENSMUSG00000000204,20558,protein_coding,11,83066012,83081042
Slc51b,ENSMUSG00000053862,330962,protein_coding,9,65319996,65330237
Slco2b1,ENSMUSG00000030737,101488,protein_coding,7,99307011,99360547
Il17c,ENSMUSG00000046108,234836,protein_coding,8,123148759,123150378
Slfn3,ENSMUSG00000018986,20557,protein_coding,11,83082156,83105980
Rnase10,ENSMUSG00000021872,75019,protein_coding,14,51245208,51248215
Col6a6,ENSMUSG00000043719,245026,protein_coding,9,105565008,105705359
Mog,ENSMUSG00000076439,17441,protein_coding,17,37321635,37334290
Slco6d1,ENSMUSG00000026336,70866,protein_coding,1,98348849,98444716
Gabbr1,ENSMUSG00000024462,54393,protein_coding,17,37356858,37385959
Pth1r,ENSMUSG00000032492,19228,protein_coding,9,110551153,110576213
Or2h2,ENSMUSG00000056600,258469,protein_coding,17,37394763,37399391
Gm884,ENSMUSG00000034239,380730,protein_coding,11,103425403,103511966
Lyzl6,ENSMUSG00000020945,69444,protein_coding,11,103521896,103529716
Rprml,ENSMUSG00000046215,104582,protein_coding,11,103540396,103541405
Wnt9b,ENSMUSG00000018486,22412,protein_coding,11,103618190,103640647
Apoa2,ENSMUSG00000005681,11807,protein_coding,1,171052623,171053948
Igsf21,ENSMUSG00000040972,230868,protein_coding,4,139754157,139974095
Prss44,ENSMUSG00000032493,73336,protein_coding,9,110643062,110653591
Prss43,ENSMUSG00000058398,272643,protein_coding,9,110655758,110660907
Prss45,ENSMUSG00000047257,260408,protein_coding,9,110663656,110670381
Col9a2,ENSMUSG00000028626,12840,protein_coding,4,120896582,120912519
Cd38,ENSMUSG00000029084,12494,protein_coding,5,44025895,44069717
Mroh8,ENSMUSG00000074627,629499,protein_coding,2,157050470,157121469
Tmie,ENSMUSG00000049555,20776,protein_coding,9,110694779,110709181
Akr1b7,ENSMUSG00000052131,11997,protein_coding,6,34389269,34400077
Fezf2,ENSMUSG00000021743,54713,protein_coding,14,10121574,10127669
Tmem72,ENSMUSG00000048108,319776,protein_coding,6,116656024,116693874
Dpep1,ENSMUSG00000019278,13479,protein_coding,8,123912981,123928551
Sprr2e,ENSMUSG00000055030,20759,protein_coding,3,92259450,92260756
Cypt12,ENSMUSG00000027564,75439,protein_coding,3,18002574,18004375
Hoxd12,ENSMUSG00000001823,15432,protein_coding,2,74505357,74508049
Gm8113,ENSMUSG00000089901,,protein_coding,14,44162847,44170868
Samd7,ENSMUSG00000051860,75953,protein_coding,3,30800442,30821323
Ltf,ENSMUSG00000032496,17002,protein_coding,9,110848339,110871835
Sprr2k,ENSMUSG00000054215,20765,protein_coding,3,92339889,92341232
2310046K23Rik,ENSMUSG00000102308,,protein_coding,3,92439812,92441818
Glb1l3,ENSMUSG00000031966,70893,protein_coding,9,26729249,26772186
1700020L24Rik,ENSMUSG00000035085,66330,protein_coding,11,83328503,83332059
Mmp28,ENSMUSG00000020682,118453,protein_coding,11,83331594,83353897
Ccrl2,ENSMUSG00000043953,54199,protein_coding,9,110883554,110886587
Gm2237,ENSMUSG00000093979,100039441,protein_coding,14,19613868,19635203
Sox17,ENSMUSG00000025902,20671,protein_coding,1,4561154,4567577
Spire2,ENSMUSG00000010154,234857,protein_coding,8,124059452,124096254
Chrdl2,ENSMUSG00000030732,69121,protein_coding,7,99655379,99683935
Mfsd2a,ENSMUSG00000028655,76574,protein_coding,4,122840643,122854981
B3galt4,ENSMUSG00000067370,54218,protein_coding,17,34168883,34170462
Gm1110,ENSMUSG00000079644,382064,protein_coding,9,26790863,26834407
Padi6,ENSMUSG00000040935,242726,protein_coding,4,140454666,140469954
Slc1a6,ENSMUSG00000005357,20513,protein_coding,10,78616330,78650599
Or7a41,ENSMUSG00000060205,18357,protein_coding,10,78864575,78872108
Atp1a3,ENSMUSG00000040907,232975,protein_coding,7,24677592,24705383
