mgi_symbol,ensembl_gene_id,entrezgene_id,gene_biotype,chromosome_name,start_position,end_position
Wdr1,ENSMUSG00000005103,22388,protein_coding,5,38684156,38720564
Lsm1,ENSMUSG00000037296,67207,protein_coding,8,26275316,26294003
Pink1,ENSMUSG00000028756,68943,protein_coding,4,138040720,138053618
Ube2h,ENSMUSG00000039159,22214,protein_coding,6,30211288,30304538
Prmt6,ENSMUSG00000049300,99890,protein_coding,3,110153425,110158314
Farp2,ENSMUSG00000034066,227377,protein_coding,1,93439801,93549698
Camk2n1,ENSMUSG00000046447,66259,protein_coding,4,138181625,138187434
Zfp358,ENSMUSG00000047264,140482,protein_coding,8,3543138,3547208
Ythdc1,ENSMUSG00000035851,231386,protein_coding,5,86952080,86984518
Scap,ENSMUSG00000032485,235623,protein_coding,9,110162356,110214018
Tgif2,ENSMUSG00000062175,228839,protein_coding,2,156681927,156697490
Morf4l2,ENSMUSG00000031422,56397,protein_coding,X,135633691,135644439
Ckap5,ENSMUSG00000040549,75786,protein_coding,2,91357107,91451009
Psmc2,ENSMUSG00000028932,19181,protein_coding,5,21990281,22008785
Zfp444,ENSMUSG00000044876,72667,protein_coding,7,6175225,6196810
Ssh1,ENSMUSG00000042121,231637,protein_coding,5,114075155,114131955
Tuba1b,ENSMUSG00000023004,22143,protein_coding,15,98829306,98832446
Tuba1a,ENSMUSG00000072235,22142,protein_coding,15,98847718,98851584
Prph,ENSMUSG00000023484,19132,protein_coding,15,98953055,98956859
Bod1l,ENSMUSG00000061755,665775,protein_coding,5,41944881,42001658
Sik1,ENSMUSG00000024042,17691,protein_coding,17,32063224,32074778
Serpinh1,ENSMUSG00000070436,12406,protein_coding,7,98994583,99002446
Card10,ENSMUSG00000033170,105844,protein_coding,15,78659338,78687242
Atg4b,ENSMUSG00000026280,66615,protein_coding,1,93679222,93718332
Txndc9,ENSMUSG00000058407,98258,protein_coding,1,38024270,38036974
Pdxp,ENSMUSG00000116165,57028,protein_coding,15,78798119,78803717
Smarcb1,ENSMUSG00000000902,20587,protein_coding,10,75732603,75757451
Capzb,ENSMUSG00000028745,12345,protein_coding,4,138920210,139019129
Zfp280b,ENSMUSG00000049764,64453,protein_coding,10,75868484,75879068
Prmt2,ENSMUSG00000020230,15468,protein_coding,10,76043056,76073699
Csrnp2,ENSMUSG00000044636,207785,protein_coding,15,100377451,100393369
Rev1,ENSMUSG00000026082,56210,protein_coding,1,38091867,38168882
Pxk,ENSMUSG00000033885,218699,protein_coding,14,14304656,14371562
Ung,ENSMUSG00000029591,22256,protein_coding,5,114268447,114277384
Atf6,ENSMUSG00000026663,226641,protein_coding,1,170532243,170695340
Bin2,ENSMUSG00000098112,668218,protein_coding,15,100538958,100567434
Pcnt,ENSMUSG00000001151,18541,protein_coding,10,76187097,76278620
Rpl32,ENSMUSG00000057841,19951,protein_coding,6,115782466,115785708
Dcakd,ENSMUSG00000020935,68087,protein_coding,11,102884873,102919159
Zfp871,ENSMUSG00000024298,208292,protein_coding,17,32984470,33007261
Atp2c1,ENSMUSG00000032570,235574,protein_coding,9,105280738,105404518
Mcm3ap,ENSMUSG00000001150,54387,protein_coding,10,76304761,76351691
Mbd4,ENSMUSG00000030322,17193,protein_coding,6,115817658,115830332
Ppcs,ENSMUSG00000028636,106564,protein_coding,4,119275727,119279617
Ccdc120,ENSMUSG00000031150,54648,protein_coding,X,7597953,7617144
Tfe3,ENSMUSG00000000134,209446,protein_coding,X,7628799,7641441
Orc5,ENSMUSG00000029012,26429,protein_coding,5,22691483,22755427
Pcbp3,ENSMUSG00000001120,59093,protein_coding,10,76597691,76797721
Dsn1,ENSMUSG00000027635,66934,protein_coding,2,156837185,156849074
Gins2,ENSMUSG00000031821,272551,protein_coding,8,121305372,121316043
Emc8,ENSMUSG00000031819,18117,protein_coding,8,121380653,121395312
Soga1,ENSMUSG00000055485,320706,protein_coding,2,156857719,156921174
Cox4i1,ENSMUSG00000031818,12857,protein_coding,8,121394961,121400946
Arhgap1,ENSMUSG00000027247,228359,protein_coding,2,91480205,91502671
Trerf1,ENSMUSG00000064043,224829,protein_coding,17,47451801,47672883
Ccnd3,ENSMUSG00000034165,12445,protein_coding,17,47815976,47910616
Myg1,ENSMUSG00000001285,60315,protein_coding,15,102240144,102246574
Atg13,ENSMUSG00000027244,51897,protein_coding,2,91504963,91540921
Kctd10,ENSMUSG00000001098,330171,protein_coding,5,114501628,114518569
Ttc5,ENSMUSG00000006288,219022,protein_coding,14,51002872,51022976
Podxl,ENSMUSG00000025608,27205,protein_coding,6,31496423,31540916
Sumo3,ENSMUSG00000020265,20610,protein_coding,10,77441931,77454165
Samhd1,ENSMUSG00000027639,56045,protein_coding,2,156939453,156977185
Ube2g2,ENSMUSG00000009293,22213,protein_coding,10,77458109,77481827
Ube3b,ENSMUSG00000029577,117146,protein_coding,5,114518668,114559230
Pik3c2a,ENSMUSG00000030660,18704,protein_coding,7,115936500,116042684
Ppp1r11,ENSMUSG00000036398,76497,protein_coding,17,37259248,37262633
Pdss1,ENSMUSG00000026784,56075,protein_coding,2,22785534,22830278
Atic,ENSMUSG00000026192,108147,protein_coding,1,71596309,71618790
Ccdc12,ENSMUSG00000019659,72654,protein_coding,9,110485571,110540674
Cyba,ENSMUSG00000006519,13057,protein_coding,8,123151515,123159669
Leprot,ENSMUSG00000035212,230514,protein_coding,4,101504915,101516561
Arhgef1,ENSMUSG00000040940,16801,protein_coding,7,24602337,24626019
Iffo2,ENSMUSG00000041025,212632,protein_coding,4,139257859,139347693
Piezo1,ENSMUSG00000014444,234839,protein_coding,8,123208437,123278068
Cdt1,ENSMUSG00000006585,67177,protein_coding,8,123294754,123300293
Nsf,ENSMUSG00000034187,18195,protein_coding,11,103712608,103844882
Aprt,ENSMUSG00000006589,11821,protein_coding,8,123301374,123303648
Setd7,ENSMUSG00000037111,73251,protein_coding,3,51422740,51468300
Arf2,ENSMUSG00000062421,11841,protein_coding,11,103857565,103876163
Exo5,ENSMUSG00000028629,73172,protein_coding,4,120778393,120782214
Zfp422,ENSMUSG00000059878,67255,protein_coding,6,116600977,116605960
Atp5g3,ENSMUSG00000018770,228033,protein_coding,2,73738791,73741670
Rpl13,ENSMUSG00000000740,270106,protein_coding,8,123829089,123831983
Kif14,ENSMUSG00000041498,381293,protein_coding,1,136394081,136459249
Ap2b1,ENSMUSG00000035152,71770,protein_coding,11,83189850,83295861
Luc7l,ENSMUSG00000024188,66978,protein_coding,17,26471870,26504478
Dnmt3l,ENSMUSG00000000730,54427,protein_coding,10,77877781,77899456
Zfp281,ENSMUSG00000041483,226442,protein_coding,1,136552639,136557791
Cap1,ENSMUSG00000028656,12331,protein_coding,4,122752840,122779849
Oaz2,ENSMUSG00000040652,18247,protein_coding,9,65575283,65597582
Khdrbs3,ENSMUSG00000022332,13992,protein_coding,15,68800269,68973060
Icosl,ENSMUSG00000000732,50723,protein_coding,10,77905136,77919747
Tdgf1,ENSMUSG00000032494,21667,protein_coding,9,110768671,110775226
Zfp609,ENSMUSG00000040524,214812,protein_coding,9,65599673,65734846
Relch,ENSMUSG00000026319,227446,protein_coding,1,105591586,105682916
Lrrc34,ENSMUSG00000027702,71827,protein_coding,3,30678416,30702018
Lrrc2,ENSMUSG00000032495,74249,protein_coding,9,110780613,110813134
Csn3,ENSMUSG00000001622,12994,protein_coding,5,88073438,88080524
Daxx,ENSMUSG00000002307,13163,protein_coding,17,34128388,34134564
Agpat3,ENSMUSG00000001211,28169,protein_coding,10,78105012,78188323
Tapbp,ENSMUSG00000024308,21356,protein_coding,17,34134873,34148266
Hint1,ENSMUSG00000020267,15254,protein_coding,11,54757209,54761327
Rabac1,ENSMUSG00000003380,14470,protein_coding,7,24669177,24672179
Cstb,ENSMUSG00000005054,13014,protein_coding,10,78261503,78263456
Rps15a,ENSMUSG00000008683,267019,protein_coding,7,117703595,117715411
Gltp,ENSMUSG00000011884,56356,protein_coding,5,114807459,114829045
Pla2g12a,ENSMUSG00000027999,66350,protein_coding,3,129672255,129689474
Psmb5,ENSMUSG00000022193,19173,protein_coding,14,54851576,54855479
Mapt,ENSMUSG00000018411,17762,protein_coding,11,104122216,104222916
Pclaf,ENSMUSG00000040204,68026,protein_coding,9,65797519,65810548
Kdsr,ENSMUSG00000009905,70750,protein_coding,1,106648189,106687457
Ncapd3,ENSMUSG00000035024,78658,protein_coding,9,26941471,27006611
Def8,ENSMUSG00000001482,23854,protein_coding,8,124150266,124190009
Pwwp3a,ENSMUSG00000020156,68114,protein_coding,10,80062268,80079737
Lypla1,ENSMUSG00000025903,18777,protein_coding,1,4878011,4918633
Rhou,ENSMUSG00000039960,69581,protein_coding,8,124380668,124390623
Rab4a,ENSMUSG00000019478,19341,protein_coding,8,124532724,124562026
Grsf1,ENSMUSG00000044221,231413,protein_coding,5,88807307,88824030
Mcl1,ENSMUSG00000038612,17210,protein_coding,3,95566099,95570487
Nup133,ENSMUSG00000039509,234865,protein_coding,8,124623862,124676004
Git2,ENSMUSG00000041890,26431,protein_coding,5,114865468,114913578
Pabpc4,ENSMUSG00000011257,230721,protein_coding,4,123156144,123192718
Pgm2l1,ENSMUSG00000030729,70974,protein_coding,7,99876601,99928075
Taf5l,ENSMUSG00000038697,102162,protein_coding,8,124723057,124748136
Smg1,ENSMUSG00000030655,233789,protein_coding,7,117730531,117842893
Snx1,ENSMUSG00000032382,56440,protein_coding,9,65995415,66033869
Ciao2a,ENSMUSG00000032381,68250,protein_coding,9,66033893,66046237
Stmp1,ENSMUSG00000073155,67705,protein_coding,6,35229589,35240431
Nfe2l2,ENSMUSG00000015839,18024,protein_coding,2,75505857,75534985
Bmp4,ENSMUSG00000021835,12159,protein_coding,14,46620977,46628126
Synrg,ENSMUSG00000034940,217030,protein_coding,11,83855254,83935404
Trim24,ENSMUSG00000029833,21848,protein_coding,6,37847746,37943231
Prom1,ENSMUSG00000029086,19126,protein_coding,5,44150962,44259374
Anxa6,ENSMUSG00000018340,11749,protein_coding,11,54869934,54924271
Ajuba,ENSMUSG00000022178,16475,protein_coding,14,54804929,54815015
Itm2b,ENSMUSG00000022108,16432,protein_coding,14,73599666,73622729
Brd2,ENSMUSG00000024335,14312,protein_coding,17,34330997,34341608
C2cd3,ENSMUSG00000047248,277939,protein_coding,7,100021440,100119359
Rab12,ENSMUSG00000023460,19328,protein_coding,17,66801507,66826724
Ubn2,ENSMUSG00000038538,320538,protein_coding,6,38410885,38501760
Luc7l2,ENSMUSG00000029823,192196,protein_coding,6,38528269,38586405
Txnip,ENSMUSG00000038393,56338,protein_coding,3,96465273,96469199
Abi1,ENSMUSG00000058835,11308,protein_coding,2,22830085,22930253
Rbm8a,ENSMUSG00000038374,60365,protein_coding,3,96537249,96541107
Htra1,ENSMUSG00000006205,56213,protein_coding,7,130537841,130587390
Tnks,ENSMUSG00000031529,21951,protein_coding,8,35293614,35432844
Pecr,ENSMUSG00000026189,111175,protein_coding,1,72298326,72323473
Ucp2,ENSMUSG00000033685,22228,protein_coding,7,100142544,100151227
Rap1a,ENSMUSG00000068798,109905,protein_coding,3,105634583,105708652
Pdcd6ip,ENSMUSG00000032504,18571,protein_coding,9,113480812,113537327
Aatf,ENSMUSG00000018697,56321,protein_coding,11,84313681,84404348
Dusp4,ENSMUSG00000031530,319520,protein_coding,8,35274451,35287048
Gm49322,ENSMUSG00000035370,,protein_coding,10,80441855,80451618
Ap1m1,ENSMUSG00000003033,11767,protein_coding,8,72993862,73011229
Dot1l,ENSMUSG00000061589,208266,protein_coding,10,80591040,80631295
Mkrn1,ENSMUSG00000029922,54484,protein_coding,6,39374738,39397396
Kctd9,ENSMUSG00000034327,105440,protein_coding,14,67953386,67979759
Fblim1,ENSMUSG00000006219,74202,protein_coding,4,141303373,141333407
Plekhj1,ENSMUSG00000035278,78670,protein_coding,10,80631933,80634460
Lsm7,ENSMUSG00000035215,66094,protein_coding,10,80688655,80691043
Ubp1,ENSMUSG00000009741,22221,protein_coding,9,113760002,113806270
Qdpr,ENSMUSG00000015806,110391,protein_coding,5,45591363,45607578
Hcfc1r1,ENSMUSG00000023904,353502,protein_coding,17,23892570,23894201
Vps13d,ENSMUSG00000020220,230895,protein_coding,4,144699192,144921575
Ikzf5,ENSMUSG00000040167,67143,protein_coding,7,130990381,131012250
4933434E20Rik,ENSMUSG00000027942,99650,protein_coding,3,89958943,89970648
Zfp990,ENSMUSG00000078503,101056073,protein_coding,4,145237329,145265758
Gps2,ENSMUSG00000023170,56310,protein_coding,11,69804714,69807417
Gan,ENSMUSG00000052557,209239,protein_coding,8,117884874,117942736
Tpm3,ENSMUSG00000027940,59069,protein_coding,3,89979956,90008209
Zfp992,ENSMUSG00000070605,433791,protein_coding,4,146533480,146554749
Lap3,ENSMUSG00000039682,66988,protein_coding,5,45650716,45670033
Zfp981,ENSMUSG00000056300,100041433,protein_coding,4,146586484,146623852
Zfp988,ENSMUSG00000078498,115489950,protein_coding,4,147390131,147418191
Zfp979,ENSMUSG00000066000,112422,protein_coding,4,147696394,147726970
Fzr1,ENSMUSG00000020235,56371,protein_coding,10,81202056,81214350
Samd1,ENSMUSG00000079003,666704,protein_coding,8,84724130,84727038
Sf3a3,ENSMUSG00000028902,75062,protein_coding,4,124608569,124626253
Slc39a1,ENSMUSG00000052310,30791,protein_coding,3,90155479,90160919
Misp3,ENSMUSG00000074217,70134,protein_coding,8,84736851,84738800
Palm3,ENSMUSG00000047986,74337,protein_coding,8,84748100,84756924
9930104L06Rik,ENSMUSG00000044730,194268,protein_coding,4,124830841,124838449
Cnn3,ENSMUSG00000053931,71994,protein_coding,3,121220146,121251856
Dynll1,ENSMUSG00000009013,56455,protein_coding,5,115435169,115439058
Glb1,ENSMUSG00000045594,12091,protein_coding,9,114230144,114303966
Tle5,ENSMUSG00000054452,14797,protein_coding,10,81395322,81402196
Itgb1,ENSMUSG00000025809,16412,protein_coding,8,129412135,129459681
Eid1,ENSMUSG00000091337,58521,protein_coding,2,125515015,125516705
Igsf8,ENSMUSG00000038034,140559,protein_coding,1,172089208,172147408
Hcfc2,ENSMUSG00000020246,67933,protein_coding,10,82531994,82578262
Nfyb,ENSMUSG00000020248,18045,protein_coding,10,82584535,82599978
Glrx2,ENSMUSG00000018196,69367,protein_coding,1,143592076,143625414
Txnrd1,ENSMUSG00000020250,50493,protein_coding,10,82669785,82733546
Ro60,ENSMUSG00000018199,20822,protein_coding,1,143626528,143652806
Prkag2,ENSMUSG00000028944,108099,protein_coding,5,25067742,25305640
Ash1l,ENSMUSG00000028053,192195,protein_coding,3,88857929,88986682
Rps27rt,ENSMUSG00000050621,100043813,protein_coding,9,114811434,114811807
Psors1c2,ENSMUSG00000024409,57390,protein_coding,17,35844098,35845544
Sap30l,ENSMUSG00000020519,50724,protein_coding,11,57692463,57701043
Stt3b,ENSMUSG00000032437,68292,protein_coding,9,115071649,115139489
Hand1,ENSMUSG00000037335,15110,protein_coding,11,57719531,57723644
Larp1,ENSMUSG00000037331,73158,protein_coding,11,57899890,57952860
Map7d1,ENSMUSG00000028849,245877,protein_coding,4,126125960,126150136
Eif5a,ENSMUSG00000078812,276770,protein_coding,11,69807540,69812784
Igsf9,ENSMUSG00000037995,93842,protein_coding,1,172309355,172326445
Rad23a,ENSMUSG00000003813,19358,protein_coding,8,85560648,85567294
Ago1,ENSMUSG00000041530,236511,protein_coding,4,126328805,126362376
Calr,ENSMUSG00000003814,12317,protein_coding,8,85568479,85573563
Tagln2,ENSMUSG00000026547,21346,protein_coding,1,172327614,172334947
Spopl,ENSMUSG00000026771,76857,protein_coding,2,23396232,23462118
Dbt,ENSMUSG00000000340,13171,protein_coding,3,116306719,116343630
Sec63,ENSMUSG00000019802,140740,protein_coding,10,42637492,42708510
Gjb3,ENSMUSG00000042367,14620,protein_coding,4,127219028,127224637
Apela,ENSMUSG00000079042,100038489,protein_coding,8,65481069,65489988
Plcg1,ENSMUSG00000016933,18803,protein_coding,2,160573220,160617680
Grip1,ENSMUSG00000034813,74053,protein_coding,10,119289735,119923166
Mfsd14a,ENSMUSG00000089911,15247,protein_coding,3,116424813,116456326
Adrb3,ENSMUSG00000031489,11556,protein_coding,8,27715804,27740644
Eif4ebp1,ENSMUSG00000031490,13685,protein_coding,8,27750357,27766702
Bnip2,ENSMUSG00000011958,12175,protein_coding,9,69896748,69915599
Cebpzos,ENSMUSG00000062691,68554,protein_coding,17,79223928,79228477
1810037I17Rik,ENSMUSG00000054091,67704,protein_coding,3,122717852,122719833
Cebpz,ENSMUSG00000024081,12607,protein_coding,17,79226435,79244495
Ndufaf7,ENSMUSG00000024082,73694,protein_coding,17,79244565,79255481
Tubgcp3,ENSMUSG00000000759,259279,protein_coding,8,12664277,12722248
Klf4,ENSMUSG00000003032,16600,protein_coding,4,55527143,55532466
Rab35,ENSMUSG00000029518,77407,protein_coding,5,115769967,115785795
Ahcyl1,ENSMUSG00000027893,229709,protein_coding,3,107570434,107603876
Ctdnep1,ENSMUSG00000018559,67181,protein_coding,11,69871982,69881427
Gabarap,ENSMUSG00000018567,56486,protein_coding,11,69881969,69885777
Cic,ENSMUSG00000005442,71722,protein_coding,7,24967129,24993584
Phf23,ENSMUSG00000018572,78246,protein_coding,11,69886603,69890835
Cmtm3,ENSMUSG00000031875,68119,protein_coding,8,105066042,105074304
Rap2b,ENSMUSG00000036894,74012,protein_coding,3,61269059,61275851
S100a10,ENSMUSG00000041959,20194,protein_coding,3,93462387,93471950
Bicdl1,ENSMUSG00000041609,75665,protein_coding,5,115786234,115869680
Ccnb2,ENSMUSG00000032218,12442,protein_coding,9,70314974,70328829
Llph,ENSMUSG00000020224,66225,protein_coding,10,120062975,120068487
Eomes,ENSMUSG00000032446,13813,protein_coding,9,118307280,118315200
Tent4b,ENSMUSG00000036779,214627,protein_coding,8,88925841,88986350
Txn1,ENSMUSG00000028367,22166,protein_coding,4,57943373,57956411
Itga9,ENSMUSG00000039115,104099,protein_coding,9,118435758,118730071
Psmb4,ENSMUSG00000005779,19172,protein_coding,3,94791404,94794272
Brd7,ENSMUSG00000031660,26992,protein_coding,8,89057667,89088822
Adam10,ENSMUSG00000054693,11487,protein_coding,9,70586279,70687511
Tex2,ENSMUSG00000040548,21763,protein_coding,11,106392973,106504249
Zfp687,ENSMUSG00000019338,78266,protein_coding,3,94913901,94922759
Btbd2,ENSMUSG00000003344,208198,protein_coding,10,80478451,80492328
Ass1,ENSMUSG00000076441,11898,protein_coding,2,31360219,31410684
Cgnl1,ENSMUSG00000032232,68178,protein_coding,9,71533791,71678884
Cdkl2,ENSMUSG00000029403,53886,protein_coding,5,92153933,92191742
Ufc1,ENSMUSG00000062963,66155,protein_coding,1,171116136,171122597
Dhx15,ENSMUSG00000029169,13204,protein_coding,5,52307545,52347856
Ecpas,ENSMUSG00000050812,230249,protein_coding,4,58798911,58912749
Vmp1,ENSMUSG00000018171,75909,protein_coding,11,86474691,86574662
Gemin6,ENSMUSG00000055760,67242,protein_coding,17,80531870,80535926
Dhx57,ENSMUSG00000035051,106794,protein_coding,17,80545738,80597905
Susd4,ENSMUSG00000038576,96935,protein_coding,1,182591425,182724156
Mdn1,ENSMUSG00000058006,100019,protein_coding,4,32657119,32775217
Sos1,ENSMUSG00000024241,20662,protein_coding,17,80701180,80787882
En2,ENSMUSG00000039095,13799,protein_coding,5,28370692,28377164
Pim1,ENSMUSG00000024014,18712,protein_coding,17,29709727,29715086
Hdgf,ENSMUSG00000004897,15191,protein_coding,3,87813628,87823439
Ccdc59,ENSMUSG00000019897,52713,protein_coding,10,105676928,105683694
Cnpy1,ENSMUSG00000044681,269637,protein_coding,5,28405817,28450804
Cnppd1,ENSMUSG00000033159,69171,protein_coding,1,75111198,75119355
Smurf2,ENSMUSG00000018363,66313,protein_coding,11,106710892,106811541
Fubp3,ENSMUSG00000026843,320267,protein_coding,2,31462663,31507538
S100a6,ENSMUSG00000001025,20200,protein_coding,3,90520189,90531488
Ube2j1,ENSMUSG00000028277,56228,protein_coding,4,33031416,33052363
Arid3a,ENSMUSG00000019564,13496,protein_coding,10,79762877,79790852
Suds3,ENSMUSG00000066900,71954,protein_coding,5,117229745,117254178
Lsr,ENSMUSG00000001247,54135,protein_coding,7,30657195,30672889
Clic1,ENSMUSG00000007041,114584,protein_coding,17,35268942,35277725
Trim37,ENSMUSG00000018548,68729,protein_coding,11,87017903,87111509
Tmem259,ENSMUSG00000013858,216157,protein_coding,10,79810782,79820164
Csrnp1,ENSMUSG00000032515,215418,protein_coding,9,119800229,119813724
Gm11808,ENSMUSG00000068240,,protein_coding,4,3973092,3973595
Bptf,ENSMUSG00000040481,207165,protein_coding,11,106923907,107022953
Soat1,ENSMUSG00000026600,20652,protein_coding,1,156252095,156301901
Tpgs1,ENSMUSG00000020308,110012,protein_coding,10,79505203,79511961
Ctnnb1,ENSMUSG00000006932,12387,protein_coding,9,120758282,120789573
Hsdl2,ENSMUSG00000028383,72479,protein_coding,4,59581563,59618689
Abl1,ENSMUSG00000026842,11350,protein_coding,2,31578388,31694239
Etnk2,ENSMUSG00000070644,214253,protein_coding,1,133291310,133308074
Rfx7,ENSMUSG00000037674,319758,protein_coding,9,72439522,72530219
Aif1l,ENSMUSG00000001864,108897,protein_coding,2,31840151,31863454
Nedd4,ENSMUSG00000032216,17999,protein_coding,9,72569628,72657134
Utp25,ENSMUSG00000016181,215193,protein_coding,1,192773412,192812580
Pias4,ENSMUSG00000004934,59004,protein_coding,10,80989100,81003757
Sf3a1,ENSMUSG00000002129,67465,protein_coding,11,4110350,4132541
Psmd12,ENSMUSG00000020720,66997,protein_coding,11,107370310,107395188
Dapk3,ENSMUSG00000034974,13144,protein_coding,10,81018839,81029031
Zfp760,ENSMUSG00000067928,240034,protein_coding,17,21926723,21944617
Hormad2,ENSMUSG00000020419,75828,protein_coding,11,4295814,4391105
Zfp651,ENSMUSG00000013419,270210,protein_coding,9,121588396,121600808
Chtf18,ENSMUSG00000019214,214901,protein_coding,17,25937900,25946393
Hoxa1,ENSMUSG00000029844,15394,protein_coding,6,52132570,52135297
Rpusd1,ENSMUSG00000041199,106707,protein_coding,17,25946644,25950438
Ndufs1,ENSMUSG00000025968,227197,protein_coding,1,63182755,63215992
Ube2e3,ENSMUSG00000027011,22193,protein_coding,2,78698468,78751637
Msln,ENSMUSG00000063011,56047,protein_coding,17,25967587,25973352
Rigi,ENSMUSG00000040296,230073,protein_coding,4,40203773,40239828
Helz,ENSMUSG00000020721,78455,protein_coding,11,107438756,107584652
Atosa,ENSMUSG00000034858,235493,protein_coding,9,74860166,74939750
Topors,ENSMUSG00000036822,106021,protein_coding,4,40259601,40269850
Ino80d,ENSMUSG00000040865,227195,protein_coding,1,62997577,63153849
Myo5a,ENSMUSG00000034593,17918,protein_coding,9,74978297,75130970
Prkca,ENSMUSG00000050965,18750,protein_coding,11,107824213,108234754
Mtmr4,ENSMUSG00000018401,170749,protein_coding,11,87482988,87507128
Fbxo21,ENSMUSG00000032898,231670,protein_coding,5,118114795,118148266
0610010K14Rik,ENSMUSG00000020831,104457,protein_coding,11,70126032,70128740
Sgce,ENSMUSG00000004631,20392,protein_coding,6,4674350,4747207
Abhd5,ENSMUSG00000032540,67469,protein_coding,9,122180673,122210589
Prmt3,ENSMUSG00000030505,71974,protein_coding,7,49428094,49508013
Rnasek,ENSMUSG00000093989,52898,protein_coding,11,70128950,70130668
Rell1,ENSMUSG00000047881,100532,protein_coding,5,64066240,64126240
Cfap418,ENSMUSG00000059482,67157,protein_coding,4,10874498,10899425
Mapk6,ENSMUSG00000042688,50772,protein_coding,9,75276344,75317287
Pgm2,ENSMUSG00000029171,66681,protein_coding,5,64250293,64285694
Pon2,ENSMUSG00000032667,330260,protein_coding,6,5264147,5298455
Trp53inp1,ENSMUSG00000028211,60599,protein_coding,4,11156431,11174379
Capn15,ENSMUSG00000037326,50817,protein_coding,17,26177338,26204770
Exosc7,ENSMUSG00000025785,66446,protein_coding,9,122942280,122965194
Cdcp1,ENSMUSG00000035498,109332,protein_coding,9,122999889,123045103
Rab3ip,ENSMUSG00000064181,216363,protein_coding,10,116741689,116786674
Asns,ENSMUSG00000029752,27053,protein_coding,6,7675169,7693254
Cct2,ENSMUSG00000034024,12461,protein_coding,10,116886906,116899719
Tubb5,ENSMUSG00000001525,22154,protein_coding,17,36144813,36149198
Nrm,ENSMUSG00000059791,106582,protein_coding,17,36172210,36176294
Ppp1r18,ENSMUSG00000034595,76448,protein_coding,17,36176485,36186488
Nudt4,ENSMUSG00000020029,71207,protein_coding,10,95382869,95400008
Glcci1,ENSMUSG00000029638,170772,protein_coding,6,8509600,8597548
2310061I04Rik,ENSMUSG00000050705,69662,protein_coding,17,36203569,36208323
Klf3,ENSMUSG00000029178,16599,protein_coding,5,64960731,64990244
Wfdc2,ENSMUSG00000017723,67701,protein_coding,2,164404333,164410430
Pomt1,ENSMUSG00000039254,99011,protein_coding,2,32126602,32145017
Pcbp1,ENSMUSG00000051695,23983,protein_coding,6,86501474,86503303
Celsr3,ENSMUSG00000023473,107934,protein_coding,9,108703519,108730168
Rad54b,ENSMUSG00000078773,623474,protein_coding,4,11558922,11615805
Thoc5,ENSMUSG00000034274,107829,protein_coding,11,4845320,4878867
Anxa4,ENSMUSG00000029994,11746,protein_coding,6,86713822,86770566
Zfp414,ENSMUSG00000073423,328801,protein_coding,17,33848064,33850753
Nefh,ENSMUSG00000020396,380684,protein_coding,11,4888754,4898064
Dynll2,ENSMUSG00000020483,68097,protein_coding,11,87870351,87878359
Nudt2,ENSMUSG00000028443,66401,protein_coding,4,41465151,41480926
Marchf2,ENSMUSG00000079557,224703,protein_coding,17,33904666,33937644
Cuedc1,ENSMUSG00000018378,70393,protein_coding,11,87988884,88084966
Fancf,ENSMUSG00000092118,100040608,protein_coding,7,51510325,51512015
Flnc,ENSMUSG00000068699,68794,protein_coding,6,29433255,29461882
Rab11b,ENSMUSG00000077450,19326,protein_coding,17,33961458,33979504
Ldlrad3,ENSMUSG00000048058,241576,protein_coding,2,101780548,102016730
Slc8b1,ENSMUSG00000032754,170756,protein_coding,5,120649233,120672089
Cdc34,ENSMUSG00000020307,216150,protein_coding,10,79518029,79524232
Trim44,ENSMUSG00000027189,80985,protein_coding,2,102130464,102238173
Bsg,ENSMUSG00000023175,12215,protein_coding,10,79540325,79547803
Cd320,ENSMUSG00000002308,54219,protein_coding,17,34062065,34068748
Prkar1a,ENSMUSG00000020612,19084,protein_coding,11,109540231,109560482
Tmem64,ENSMUSG00000043252,100201,protein_coding,4,15265831,15286753
Zmynd19,ENSMUSG00000026974,67187,protein_coding,2,24839804,24852087
Msi2,ENSMUSG00000069769,76626,protein_coding,11,88230208,88609339
Irak2,ENSMUSG00000060477,108960,protein_coding,6,113615428,113671987
Palm,ENSMUSG00000035863,18483,protein_coding,10,79629406,79656730
Afdn,ENSMUSG00000068036,17356,protein_coding,17,13980801,14126412
Akap1,ENSMUSG00000018428,11640,protein_coding,11,88721618,88755412
Ncstn,ENSMUSG00000003458,59287,protein_coding,1,171893580,171910362
Ggh,ENSMUSG00000073987,14590,protein_coding,4,20042052,20066750
Epcam,ENSMUSG00000045394,17075,protein_coding,17,87943407,87958557
Scpep1,ENSMUSG00000000278,74617,protein_coding,11,88814846,88846291
Gpx4,ENSMUSG00000075706,625249,protein_coding,10,79883000,79892273
Ptprs,ENSMUSG00000013236,19280,protein_coding,17,56719426,56783483
Vangl2,ENSMUSG00000026556,93840,protein_coding,1,171828527,171856011
Taf1d,ENSMUSG00000031939,75316,protein_coding,9,15217510,15228287
Trim25,ENSMUSG00000000275,217069,protein_coding,11,88890202,88911119
Atp5d,ENSMUSG00000003072,66043,protein_coding,10,79974466,79981652
Gprc5a,ENSMUSG00000046733,232431,protein_coding,6,135042649,135061707
